madrid_wind_speed,valencia_wind_deg,bilbao_rain_1h,valencia_wind_speed,seville_humidity,madrid_humidity,bilbao_clouds_all,bilbao_wind_speed,seville_clouds_all,bilbao_wind_deg,barcelona_wind_speed,barcelona_wind_deg,madrid_clouds_all,seville_wind_speed,barcelona_rain_1h,seville_pressure,seville_rain_1h,barcelona_pressure,seville_rain_3h,madrid_rain_1h,barcelona_rain_3h,madrid_weather_id,barcelona_weather_id,bilbao_pressure,seville_weather_id,valencia_pressure,seville_temp_max,bilbao_weather_id,valencia_humidity,month_of_year,day_of_month,day_of_week,hour_of_day,load_shortfall_3h
1.3333333333,9,0.1,5.6666666667,81.6666666667,58.3333333333,75.0,5.3333333333,0.0,26.6666666667,0.3333333333,110.0,6.6666666667,2.0,0.0,15,0.0,1012.6666666667,0.0,0.0,0.0,800.3333333333,800.0,1025.0,800.0,1015.0,283.8166666667,702.0,30.0,11,13,0,9,10459.3333333333
2.0,10,0.0,9.3333333333,52.0,35.6666666667,75.0,4.6666666667,0.0,36.6666666667,4.6666666667,223.3333333333,26.6666666667,0.3333333333,0.0,14,0.0,1013.3333333333,0.0,0.0,0.0,801.3333333333,800.0,1025.3333333333,800.0,1015.6666666667,290.8166666667,803.0,23.3333333333,11,13,0,12,11820.6666666667
3.6666666667,10,0.0,7.6666666667,36.3333333333,32.0,51.6666666667,4.6666666667,0.0,26.6666666667,5.3333333333,330.0,20.0,6.0,0.0,11,0.0,1013.0,0.0,0.0,0.0,801.0,800.0,1026.0,800.0,1015.0,294.4833333333,802.3333333333,16.6666666667,11,13,0,15,9529.0
2.6666666667,10,0.0,6.6666666667,49.3333333333,40.6666666667,75.0,1.6666666667,0.0,250.0,4.3333333333,293.3333333333,0.0,2.6666666667,0.0,11,0.0,1014.0,0.0,0.0,0.0,800.0,800.0,1026.3333333333,800.0,1016.3333333333,291.8166666667,803.0,19.6666666667,11,13,0,18,9732.0
5.6666666667,9,0.0,2.6666666667,67.6666666667,54.6666666667,33.3333333333,2.0,0.0,16.6666666667,1.6666666667,243.3333333333,0.0,1.6666666667,0.0,13,0.0,1014.0,0.0,0.0,0.0,800.0,800.0,1027.0,800.0,1017.0,286.8166666667,801.6666666667,33.3333333333,11,13,0,21,15009.3333333333
1.6666666667,9,0.0,2.6666666667,55.3333333333,63.0,44.0,1.0,0.0,8.0,2.6666666667,206.0,0.0,3.0,0.0,13,0.0,1014.6666666667,0.0,0.0,0.0,800.0,800.0,1027.0,800.0,1017.3333333333,286.4833333333,802.0,41.0,11,14,1,0,12862.3333333333
1.6666666667,8,0.0,2.3333333333,51.3333333333,62.6666666667,45.0,0.3333333333,0.0,2.0,1.6666666667,324.0,0.0,3.6666666667,0.0,13,0.0,1015.0,0.0,0.0,0.0,800.0,800.0,1026.6666666667,800.0,1017.0,285.4833333333,802.0,47.3333333333,11,14,1,3,7273.6666666667
1.6666666667,3,0.0,1.0,59.6666666667,72.3333333333,51.6666666667,1.0,0.0,37.6666666667,0.6666666667,23.3333333333,0.0,4.0,0.0,14,0.0,1016.0,0.0,0.0,0.0,800.0,800.0,1026.3333333333,800.0,1017.3333333333,282.8166666667,802.3333333333,53.6666666667,11,14,1,6,6089.6666666667
3.0,4,0.0,0.6666666667,56.0,52.6666666667,20.0,0.3333333333,0.0,56.3333333333,5.0,20.6666666667,0.0,2.6666666667,0.0,16,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.0,1027.3333333333,800.0,1018.6666666667,283.4833333333,801.0,37.3333333333,11,14,1,9,14039.6666666667
0.3333333333,6,0.0,0.6666666667,28.3333333333,33.0,33.3333333333,1.0,0.0,73.3333333333,4.0,22.0,0.0,4.6666666667,0.0,15,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.0,1027.3333333333,800.0,1018.6666666667,288.8166666667,801.6666666667,17.6666666667,11,14,1,12,15977.6666666667
0.6666666667,3,0.0,1.3333333333,22.0,25.3333333333,13.3333333333,2.6666666667,0.0,73.3333333333,1.0,90.0,0.0,3.3333333333,0.0,11,0.0,1017.3333333333,0.0,0.0,0.0,800.0,800.0,1025.3333333333,800.0,1018.0,292.15,800.6666666667,16.6666666667,11,14,1,15,15146.0
1.0,5,0.0,2.0,39.3333333333,35.0,0.0,1.0,0.0,26.6666666667,2.3333333333,158.6666666667,0.0,2.3333333333,0.0,12,0.0,1018.6666666667,0.0,0.0,0.0,800.0,800.0,1026.0,800.0,1019.0,289.4833333333,800.0,31.3333333333,11,14,1,18,16402.0
0.6666666667,4,0.0,1.3333333333,47.0,51.3333333333,33.3333333333,0.3333333333,0.0,100.0,0.6666666667,296.6666666667,0.0,1.6666666667,0.0,13,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1026.0,800.0,1020.6666666667,285.4833333333,801.6666666667,47.3333333333,11,14,1,21,20784.5
1.3333333333,4,0.0,1.3333333333,59.6666666667,72.3333333333,20.0,1.3333333333,16.0,60.0,2.0,285.0,0.0,1.6666666667,0.0,13,0.0,1019.6666666667,0.0,0.0,0.0,800.0,800.0,1024.6666666667,800.6666666667,1021.0,282.4833333333,801.0,52.0,11,15,2,0,18883.0
1.3333333333,9,0.0,1.6666666667,63.6666666667,78.0,36.0,1.3333333333,0.0,60.0,0.6666666667,93.3333333333,0.0,1.3333333333,0.0,13,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1020.6666666667,281.4833333333,802.0,50.6666666667,11,15,2,3,13579.3333333333
1.3333333333,3,0.0,1.3333333333,70.3333333333,78.6666666667,0.0,1.3333333333,0.0,106.6666666667,1.6666666667,276.6666666667,0.0,1.6666666667,0.0,15,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1023.0,800.0,1020.0,281.4833333333,800.0,67.3333333333,11,15,2,6,12652.0
1.0,6,0.0,0.6666666667,59.3333333333,56.0,20.0,1.3333333333,0.0,76.6666666667,1.3333333333,118.0,0.0,2.6666666667,0.0,16,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1023.0,800.0,1020.0,284.4833333333,801.0,50.0,11,15,2,9,19298.3333333333
1.0,3,0.0,0.6666666667,44.0,30.0,0.0,0.3333333333,0.0,24.6666666667,0.6666666667,176.6666666667,0.0,2.6666666667,0.0,16,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1022.0,800.0,1019.0,291.4833333333,800.0,26.0,11,15,2,12,21238.6666666667
1.6666666667,3,0.0,2.6666666667,40.6666666667,24.6666666667,0.0,0.3333333333,0.0,29.0,0.6666666667,112.0,0.0,1.6666666667,0.0,13,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.0,1020.0,800.0,1017.0,293.8166666667,800.0,26.3333333333,11,15,2,15,20464.3333333333
1.0,2,0.0,1.0,49.0,36.6666666667,0.0,0.3333333333,0.0,104.0,1.6666666667,196.6666666667,0.0,1.0,0.0,13,0.0,1018.3333333333,0.0,0.0,0.0,800.0,800.0,1020.3333333333,800.0,1017.6666666667,291.4833333333,800.0,39.6666666667,11,15,2,18,21084.0
1.0,10,0.0,2.0,66.3333333333,55.3333333333,0.0,0.3333333333,0.0,76.6666666667,1.3333333333,283.3333333333,0.0,2.3333333333,0.0,14,0.0,1019.6666666667,0.0,0.0,0.0,800.0,800.0,1021.0,800.0,1019.0,286.15,800.0,75.6666666667,11,15,2,21,24582.3333333333
1.6666666667,4,0.0,1.3333333333,76.0,72.3333333333,0.0,1.0,0.0,100.0,0.6666666667,165.0,0.0,1.3333333333,0.0,14,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1021.0,800.0,1019.6666666667,283.8166666667,800.0,68.3333333333,11,16,3,0,23063.3333333333
1.0,9,0.0,1.0,76.0,78.0,0.0,0.6666666667,0.0,30.0,0.6666666667,273.6666666667,0.0,1.0,0.0,15,0.0,1019.6666666667,0.0,0.0,0.0,800.0,800.0,1020.3333333333,800.0,1019.0,283.15,800.0,74.0,11,16,3,3,16947.3333333333
1.0,9,0.0,1.3333333333,81.0,73.0,0.0,1.0,0.0,56.6666666667,1.0,186.6666666667,0.0,1.0,0.0,15,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1020.6666666667,800.0,1019.3333333333,281.8166666667,800.0,68.6666666667,11,16,3,6,15384.0
0.6666666667,7,0.0,1.3333333333,73.0,56.0,0.0,1.0,0.0,33.3333333333,0.6666666667,134.6666666667,0.0,2.0,0.0,16,0.0,1021.0,0.0,0.0,0.0,800.0,800.0,1021.6666666667,800.0,1020.6666666667,283.4833333333,800.0,49.3333333333,11,16,3,9,20515.3333333333
0.6666666667,2,0.0,0.6666666667,55.0,39.0,0.0,0.6666666667,0.0,221.3333333333,1.0,88.0,0.0,2.0,0.0,16,0.0,1021.0,0.0,0.0,0.0,800.0,800.6666666667,1022.3333333333,800.0,1020.3333333333,290.15,800.0,48.0,11,16,3,12,22160.6666666667
0.6666666667,2,0.0,1.3333333333,38.0,32.0,0.0,1.0,0.0,322.6666666667,2.0,156.6666666667,0.0,1.6666666667,0.0,14,0.0,1019.3333333333,0.0,0.0,0.0,800.0,800.6666666667,1022.0,800.0,1019.0,294.4833333333,800.0,54.0,11,16,3,15,21541.3333333333
1.3333333333,3,0.0,1.0,47.0,31.6666666667,0.0,0.3333333333,0.0,150.0,1.3333333333,156.6666666667,0.0,0.3333333333,0.0,13,0.0,1019.3333333333,0.0,0.0,0.0,800.0,800.0,1022.6666666667,800.0,1020.0,291.4833333333,800.0,67.0,11,16,3,18,21490.0
1.0,1,0.0,0.6666666667,71.0,71.6666666667,0.0,1.0,0.0,66.6666666667,0.3333333333,103.3333333333,0.0,1.3333333333,0.0,15,0.0,1020.6666666667,0.0,0.0,0.0,800.0,800.0,1023.3333333333,800.0,1020.6666666667,285.4833333333,800.0,83.0,11,16,3,21,24492.6666666667
1.6666666667,1,0.0,0.6666666667,77.6666666667,73.0,8.0,1.0,0.0,76.6666666667,1.3333333333,186.6666666667,0.0,0.6666666667,0.0,16,0.0,1021.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1021.0,283.4833333333,800.6666666667,85.0,11,17,4,0,21897.6666666667
1.6666666667,4,0.0,1.3333333333,81.0,71.0,44.0,1.6666666667,0.0,100.0,0.6666666667,196.6666666667,0.0,1.0,0.0,15,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1020.3333333333,281.4833333333,802.0,93.0,11,17,4,3,16729.6666666667
1.0,3,0.0,1.0,85.0,78.0,13.3333333333,1.3333333333,0.0,100.0,3.0,312.0,0.0,0.6666666667,0.0,15,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1020.0,280.4833333333,800.6666666667,93.0,11,17,4,6,14693.6666666667
0.6666666667,4,0.0,0.6666666667,68.6666666667,53.0,20.0,1.0,0.0,106.6666666667,1.3333333333,288.0,0.0,1.0,0.0,17,0.0,1020.0,0.0,0.0,0.0,800.0,801.0,1024.6666666667,800.0,1021.0,283.8166666667,801.0,64.3333333333,11,17,4,9,20398.6666666667
1.0,2,0.0,0.6666666667,44.3333333333,40.6666666667,20.0,0.3333333333,0.0,0.0,1.0,152.6666666667,0.0,1.6666666667,0.0,16,0.0,1019.3333333333,0.0,0.0,0.0,800.0,801.0,1024.0,800.0,1020.3333333333,291.15,801.0,32.3333333333,11,17,4,12,21520.6666666667
0.3333333333,6,0.0,1.0,31.6666666667,44.6666666667,26.6666666667,1.0,0.0,226.6666666667,1.0,0.0,0.0,0.3333333333,0.0,13,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.3333333333,1023.0,800.0,1018.6666666667,294.8166666667,801.3333333333,34.6666666667,11,17,4,15,20792.3333333333
0.6666666667,4,0.0,1.0,39.3333333333,40.0,38.3333333333,0.6666666667,0.0,157.0,0.3333333333,283.3333333333,0.0,0.6666666667,0.0,13,0.0,1018.0,0.0,0.0,0.0,800.0,800.0,1023.6666666667,800.0,1018.6666666667,292.15,801.6666666667,69.3333333333,11,17,4,18,20018.0
1.0,3,0.0,1.0,66.3333333333,65.3333333333,26.6666666667,0.0,0.0,10.6666666667,1.6666666667,262.6666666667,0.0,1.0,0.0,14,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1019.3333333333,285.15,801.3333333333,79.3333333333,11,17,4,21,22220.3333333333
1.3333333333,4,0.0,1.0,77.6666666667,68.3333333333,30.0,0.6666666667,0.0,149.3333333333,0.6666666667,200.0,0.0,1.0,0.0,15,0.0,1019.6666666667,0.0,0.0,0.0,800.0,801.0,1024.6666666667,800.0,1020.0,282.8166666667,714.3333333333,77.0,11,18,5,0,19400.6666666667
1.0,9,0.0,1.3333333333,83.0,79.6666666667,0.0,0.6666666667,0.0,63.3333333333,0.6666666667,290.0,0.0,0.6666666667,0.0,15,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1019.0,281.15,727.6666666667,75.0,11,18,5,3,13432.3333333333
1.3333333333,4,0.0,1.3333333333,83.0,76.3333333333,33.3333333333,0.6666666667,0.0,100.3333333333,0.6666666667,290.0,0.0,1.0,0.0,14,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1019.0,279.8166666667,741.0,75.0,11,18,5,6,9919.3333333333
1.6666666667,7,0.0,1.0,68.3333333333,52.0,51.6666666667,1.0,0.0,221.3333333333,0.6666666667,255.6666666667,0.0,2.3333333333,0.0,15,0.0,1020.0,0.0,0.0,0.0,800.0,801.3333333333,1025.0,800.0,1020.0,283.8166666667,727.6666666667,55.0,11,18,5,9,12124.0
1.0,3,0.0,1.6666666667,43.6666666667,32.6666666667,63.3333333333,1.0,0.0,101.3333333333,3.0,207.0,0.0,1.3333333333,0.0,15,0.0,1020.0,0.0,0.0,0.0,800.0,801.0,1024.3333333333,800.0,1019.3333333333,291.8166666667,802.6666666667,34.0,11,18,5,12,15961.6666666667
0.3333333333,4,0.0,3.3333333333,33.6666666667,27.0,51.6666666667,2.0,0.0,123.3333333333,1.3333333333,136.6666666667,0.0,1.3333333333,0.0,13,0.0,1019.0,0.0,0.0,0.0,800.0,801.0,1024.0,800.0,1019.0,295.4833333333,802.3333333333,39.3333333333,11,18,5,15,14971.0
0.3333333333,2,0.0,1.0,40.6666666667,39.6666666667,20.0,1.0,0.0,57.0,1.3333333333,266.6666666667,0.0,1.6666666667,0.0,13,0.0,1019.6666666667,0.0,0.0,0.0,800.0,800.3333333333,1024.6666666667,800.0,1019.6666666667,292.4833333333,801.0,75.3333333333,11,18,5,18,13989.0
0.6666666667,7,0.0,0.6666666667,69.3333333333,57.3333333333,13.3333333333,0.6666666667,0.0,62.6666666667,1.0,265.3333333333,0.0,1.6666666667,0.0,13,0.0,1021.0,0.0,0.0,0.0,800.0,800.0,1025.0,800.0,1021.3333333333,285.4833333333,800.6666666667,79.3333333333,11,18,5,21,17216.0
1.0,7,0.0,2.6666666667,74.3333333333,74.3333333333,0.0,0.3333333333,0.0,40.0,2.0,303.3333333333,0.0,0.3333333333,0.0,13,0.0,1020.6666666667,0.0,0.0,0.0,800.0,767.0,1025.0,800.0,1021.6666666667,283.8166666667,773.6666666667,74.3333333333,11,19,6,0,18311.6666666667
1.0,9,0.0,1.6666666667,77.6666666667,75.0,90.0,1.0,0.0,157.3333333333,0.3333333333,296.6666666667,0.0,1.0,0.0,14,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1025.0,800.0,1021.0,282.15,741.0,83.0,11,19,6,3,13378.6666666667
0.3333333333,7,0.0,1.3333333333,77.6666666667,74.0,80.0,1.0,0.0,83.3333333333,0.6666666667,201.3333333333,0.0,1.6666666667,0.0,14,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1025.0,800.0,1021.0,281.4833333333,741.0,87.0,11,19,6,6,10727.6666666667
0.6666666667,6,0.0,1.0,59.3333333333,60.6666666667,45.0,1.0,0.0,36.6666666667,1.3333333333,211.0,0.0,3.6666666667,0.0,16,0.0,1021.0,0.0,0.0,0.0,800.0,800.6666666667,1026.0,800.0,1012.0514065222798,286.15,734.3333333333,70.6666666667,11,19,6,9,11475.3333333333
0.0,5,0.0,1.0,45.3333333333,34.0,6.6666666667,1.0,0.0,60.3333333333,0.6666666667,217.3333333333,0.0,4.3333333333,0.0,16,0.0,1020.6666666667,0.0,0.0,0.0,800.0,800.0,1025.6666666667,800.0,1021.0,292.15,773.6666666667,45.0,11,19,6,12,13994.0
1.0,5,0.0,3.3333333333,29.6666666667,40.3333333333,0.0,1.0,0.0,54.0,1.0,130.6666666667,0.0,2.6666666667,0.0,14,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1024.3333333333,800.0,1019.6666666667,296.8166666667,800.0,63.3333333333,11,19,6,15,13875.3333333333
0.6666666667,1,0.0,0.6666666667,40.3333333333,41.3333333333,0.0,0.6666666667,0.0,35.3333333333,1.0,233.3333333333,0.0,2.3333333333,0.0,15,0.0,1020.6666666667,0.0,0.0,0.0,800.0,800.0,1024.6666666667,800.0,1021.0,293.15,800.0,82.0,11,19,6,18,12635.3333333333
1.3333333333,4,0.0,0.3333333333,55.3333333333,68.3333333333,0.0,1.6666666667,0.0,110.0,0.6666666667,96.6666666667,0.0,1.0,0.0,16,0.0,1022.0,0.0,0.0,0.0,800.0,800.0,1025.0,800.0,1012.0514065222798,287.15,800.0,87.0,11,19,6,21,18328.6666666667
1.0,7,0.0,1.3333333333,63.6666666667,75.3333333333,0.0,1.0,0.0,36.6666666667,0.6666666667,183.3333333333,0.0,1.3333333333,0.0,17,0.0,1022.6666666667,0.0,0.0,0.0,800.0,800.0,1025.3333333333,800.0,1012.0514065222798,284.4833333333,800.0,93.3333333333,11,20,0,0,19446.3333333333
1.3333333333,3,0.0,1.0,74.3333333333,84.0,0.0,0.6666666667,0.0,53.3333333333,0.6666666667,193.3333333333,0.0,1.6666666667,0.0,17,0.0,1022.6666666667,0.0,0.0,0.0,800.0,800.0,1024.0,800.0,1012.0514065222798,283.8166666667,800.0,97.6666666667,11,20,0,3,14821.6666666667
1.0,6,0.0,1.3333333333,76.0,73.0,0.0,1.0,0.0,86.6666666667,0.3333333333,96.6666666667,0.0,2.0,0.0,17,0.0,1023.0,0.0,0.0,0.0,800.0,800.0,1023.0,800.0,1012.0514065222798,282.4833333333,800.0,93.3333333333,11,20,0,6,13481.0
0.6666666667,9,0.0,1.0,57.3333333333,74.0,0.0,1.6666666667,0.0,76.6666666667,1.0,296.0,0.0,3.6666666667,0.0,18,0.0,1023.6666666667,0.0,0.0,0.0,800.0,800.0,1023.3333333333,800.0,1012.0514065222798,286.15,800.0,71.0,11,20,0,9,20407.3333333333
0.3333333333,5,0.0,0.6666666667,37.3333333333,55.6666666667,0.0,1.6666666667,0.0,149.3333333333,2.0,246.0,0.0,3.3333333333,0.0,19,0.0,1023.3333333333,0.0,0.0,0.0,800.0,800.0,1022.3333333333,800.0,1012.0514065222798,293.15,800.0,39.0,11,20,0,12,21156.3333333333
0.3333333333,5,0.0,2.3333333333,26.6666666667,40.3333333333,0.0,1.0,0.0,190.0,2.6666666667,194.6666666667,0.0,2.0,0.0,16,0.0,1022.0,0.0,0.0,0.0,800.0,800.0,1020.6666666667,800.0,1021.3333333333,297.15,800.0,48.3333333333,11,20,0,15,20579.3333333333
1.0,3,0.0,0.6666666667,37.6666666667,41.3333333333,0.0,0.6666666667,0.0,166.6666666667,2.0,277.0,0.0,1.3333333333,0.0,16,0.0,1022.0,0.0,0.0,0.0,800.0,800.0,1021.0,800.0,1012.0514065222798,294.15,800.0,72.0,11,20,0,18,21539.3333333333
2.0,7,0.0,0.6666666667,56.6666666667,62.3333333333,0.0,1.3333333333,0.0,96.6666666667,4.0,253.0,0.0,0.6666666667,0.0,17,0.0,1022.0,0.0,0.0,0.0,800.0,800.0,1022.0,800.0,1012.0514065222798,287.15,800.0,85.0,11,20,0,21,24919.3333333333
1.3333333333,1,0.0,0.6666666667,66.6666666667,74.0,0.0,1.3333333333,0.0,100.0,1.6666666667,277.6666666667,0.0,0.6666666667,0.0,17,0.0,1022.0,0.0,0.0,0.0,800.0,800.0,1022.0,800.0,1012.0514065222798,283.8166666667,800.0,87.0,11,21,1,0,23293.0
1.0,4,0.0,1.0,71.6666666667,81.3333333333,0.0,1.0,0.0,83.3333333333,2.0,179.3333333333,0.0,1.3333333333,0.0,17,0.0,1021.0,0.0,0.0,0.0,800.0,800.0,1021.0,800.0,1012.0514065222798,281.15,800.0,93.0,11,21,1,3,16539.0
1.0,8,0.0,1.6666666667,70.3333333333,73.3333333333,0.0,1.3333333333,0.0,93.3333333333,1.0,91.6666666667,0.0,1.3333333333,0.0,17,0.0,1021.0,0.0,0.0,0.0,800.0,800.0,1021.0,800.0,1021.6666666667,281.15,800.0,82.3333333333,11,21,1,6,14591.0
0.0,1,0.0,0.6666666667,62.6666666667,61.0,0.0,1.0,0.0,113.3333333333,3.0,271.0,0.0,2.0,0.0,18,0.0,1021.6666666667,0.0,0.0,0.0,800.0,800.0,1021.3333333333,800.0,1012.0514065222798,283.8166666667,800.0,65.0,11,21,1,9,20717.6666666667
1.0,7,0.0,1.0,36.6666666667,39.0,0.0,0.6666666667,0.0,226.3333333333,1.3333333333,106.6666666667,0.0,1.6666666667,0.0,17,0.0,1020.6666666667,0.0,0.0,0.0,800.0,800.0,1020.6666666667,800.0,1021.0,291.8166666667,800.0,25.6666666667,11,21,1,12,22127.6666666667
1.0,5,0.0,2.3333333333,24.6666666667,53.6666666667,0.0,1.6666666667,0.0,156.6666666667,1.0,131.3333333333,0.0,0.0,0.0,15,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1018.3333333333,800.0,1019.3333333333,296.8166666667,800.0,32.3333333333,11,21,1,15,21004.6666666667
1.0,2,0.0,1.3333333333,35.6666666667,62.3333333333,0.0,2.0,0.0,143.3333333333,1.3333333333,266.6666666667,0.0,0.6666666667,0.0,14,0.0,1019.3333333333,0.0,0.0,0.0,800.0,800.0,1017.6666666667,800.0,1020.0,293.15,800.0,57.0,11,21,1,18,20424.6666666667
1.0,6,0.0,1.0,59.3333333333,59.6666666667,0.0,1.0,0.0,73.3333333333,1.0,276.6666666667,0.0,0.6666666667,0.0,15,0.0,1019.6666666667,0.0,0.0,0.0,800.0,800.0,1017.0,800.0,1020.0,284.8166666667,800.0,75.6666666667,11,21,1,21,24091.0
1.6666666667,4,0.0,0.6666666667,70.3333333333,74.3333333333,0.0,2.0,0.0,66.6666666667,1.3333333333,276.0,0.0,0.3333333333,0.0,13,0.0,1019.0,0.0,0.0,0.0,800.0,800.0,1015.6666666667,800.0,1019.3333333333,281.8166666667,800.0,81.0,11,22,2,0,20853.3333333333
0.3333333333,4,0.0,0.6666666667,71.6666666667,77.3333333333,0.0,2.0,0.0,93.3333333333,1.0,177.6666666667,0.0,0.6666666667,0.0,13,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.0,1014.6666666667,800.0,1018.0,280.8166666667,800.0,82.0,11,22,2,3,14747.6666666667
1.0,6,0.0,1.6666666667,79.0,81.3333333333,0.0,4.3333333333,0.0,123.3333333333,2.3333333333,274.0,0.0,1.0,0.0,12,0.0,1017.0,0.0,0.0,0.0,800.0,800.0,1012.3333333333,800.0,1017.0,279.4833333333,800.0,76.6666666667,11,22,2,6,12750.6666666667
0.3333333333,7,0.0,1.6666666667,64.6666666667,61.6666666667,0.0,2.6666666667,0.0,170.0,5.0,239.0,0.0,2.3333333333,0.0,13,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.0,1013.3333333333,800.0,1017.3333333333,282.8166666667,800.0,54.6666666667,11,22,2,9,17767.3333333333
1.0,5,0.0,1.0,33.6666666667,60.0,0.0,2.3333333333,0.0,60.0,2.3333333333,135.3333333333,0.0,1.0,0.0,12,0.0,1016.3333333333,0.0,0.0,0.0,800.0,800.0,1011.3333333333,800.0,1016.0,292.4833333333,800.0,27.6666666667,11,22,2,12,18819.3333333333
1.0,3,0.0,2.3333333333,26.0,27.6666666667,0.0,3.0,0.0,150.0,2.3333333333,176.6666666667,0.0,0.3333333333,0.0,8,0.0,1015.0,0.0,0.0,0.0,800.0,801.0,1009.3333333333,800.0,1014.3333333333,295.4833333333,800.0,50.0,11,22,2,15,18404.3333333333
1.0,5,0.0,0.3333333333,40.3333333333,63.6666666667,0.0,3.3333333333,0.0,180.0,2.0,234.6666666667,0.0,1.0,0.0,8,0.0,1015.0,0.0,0.0,0.0,800.0,800.0,1009.0,800.0,1014.3333333333,291.4833333333,800.0,82.0,11,22,2,18,17888.6666666667
1.3333333333,1,0.0,0.6666666667,62.0,72.6666666667,0.0,5.0,6.6666666667,150.0,1.0,193.3333333333,0.0,0.6666666667,0.0,10,0.0,1015.3333333333,0.0,0.0,0.0,800.0,734.0,1007.3333333333,800.3333333333,1015.0,285.8166666667,800.0,87.0,11,22,2,21,19374.0
1.6666666667,6,0.0,1.3333333333,71.0,77.0,0.0,3.3333333333,13.3333333333,146.6666666667,2.6666666667,163.3333333333,0.0,0.3333333333,0.0,10,0.0,1016.0,0.0,0.0,0.0,800.0,701.0,1007.6666666667,800.6666666667,1015.0,284.8166666667,800.0,93.0,11,23,3,0,16482.3333333333
0.6666666667,7,0.0,1.3333333333,77.6666666667,82.0,2.6666666667,4.0,13.3333333333,250.0,1.6666666667,277.6666666667,0.0,0.3333333333,0.0,12,0.0,1016.0,0.0,0.0,0.0,800.0,714.3333333333,1008.0,800.6666666667,1015.3333333333,283.4833333333,800.0,86.3333333333,11,23,3,3,8630.6666666667
1.0,9,0.1,1.3333333333,64.6666666667,68.6666666667,10.6666666667,3.6666666667,0.0,143.3333333333,1.3333333333,89.6666666667,0.0,1.0,0.0,13,0.0,1016.3333333333,0.0,0.0,0.0,800.0,701.0,1008.6666666667,800.0,1016.3333333333,283.8166666667,700.0,78.3333333333,11,23,3,6,6603.3333333333
0.3333333333,4,0.0,0.6666666667,51.6666666667,72.6666666667,2.0,5.3333333333,0.0,194.0,3.6666666667,172.6666666667,0.0,1.3333333333,0.0,15,0.0,1017.6666666667,0.0,0.0,0.0,800.0,801.6666666667,1011.3333333333,800.0,1017.6666666667,286.4833333333,800.0,68.3333333333,11,23,3,9,15441.6666666667
0.3333333333,3,0.0,0.6666666667,39.3333333333,65.0,0.0,2.6666666667,0.0,160.0,2.0,81.0,0.0,1.0,0.0,16,0.0,1017.6666666667,0.0,0.0,0.0,800.0,800.6666666667,1013.0,800.0,1018.3333333333,292.15,800.0,28.3333333333,11,23,3,12,19216.0
2.6666666667,7,0.0,4.6666666667,29.3333333333,68.0,26.6666666667,2.6666666667,0.0,220.0,1.6666666667,120.0,6.6666666667,1.0,0.0,14,0.0,1016.6666666667,0.0,0.0,0.0,800.3333333333,800.0,1013.0,800.0,1017.0,296.15,801.3333333333,25.6666666667,11,23,3,15,17078.6666666667
0.6666666667,8,0.0,2.3333333333,45.0,41.3333333333,20.0,4.0,0.0,153.3333333333,4.3333333333,248.6666666667,0.0,2.0,0.0,14,0.0,1017.3333333333,0.0,0.0,0.0,800.0,800.0,1013.0,800.0,1018.0,293.4833333333,801.0,32.6666666667,11,23,3,18,17283.3333333333
1.3333333333,8,0.0,3.0,56.6666666667,53.3333333333,20.0,1.6666666667,0.0,223.3333333333,0.3333333333,90.0,0.0,1.0,0.0,16,0.0,1018.3333333333,0.0,0.0,0.0,800.0,800.0,1016.6666666667,800.0,1019.3333333333,288.15,801.0,54.3333333333,11,23,3,21,20981.6666666667
1.3333333333,9,0.0,2.0,63.6666666667,61.3333333333,13.3333333333,2.0,0.0,206.6666666667,4.0,162.0,0.0,0.6666666667,0.0,16,0.0,1018.3333333333,0.0,0.0,0.0,800.0,767.0,1016.0,800.0,1019.6666666667,287.4833333333,800.6666666667,73.0,11,24,4,0,18890.0
